source,target,weight,match,type
Madara,doN,1,20333,Directed
Deez_Nuts,Solo,2,20341,Directed
Cau's Be's Hay's Sua's,Leo,1,20346,Directed
Dracula,Max,1,20349,Directed
Morgan Freefarm,Lurgo,1,20351,Directed
Pac,Phantom,1,20352,Directed
Great Deku Tree,Dante,1,20369,Directed
Miley,jd,1,20372,Directed
Titane,wizn,1,20375,Directed
tunes,Crumbling,1,20380,Directed
Big Smoke,iRoge,3,20387,Directed
Broods,"Jk, the Resilience ₪",4,20391,Directed
Broods,Victory,4,20391,Directed
Clockwerk Orange,sweg magician,1,20411,Directed
Ermac,Fire,3,20444,Directed
Ermac,Pr3teNdeR,3,20444,Directed
Ermac,¯\_(ツ)_/¯,3,20444,Directed
5to7,Thor,1,20445,Directed
Dennou coil,Medivh,1,20451,Directed
dream is ded,1354,2,20479,Directed
dream is ded,LOVE-is-EZ but I hate you,2,20479,Directed
Uldred,Storm,1,20487,Directed
iPeon_GM,Hans Moleman,1,20504,Directed
David K,Eagle,1,20508,Directed
David K,Mineski FAN GAY,1,20508,Directed
Forged,Char The Red Comet,1,20514,Directed
Loki57,Sasha,1,20522,Directed
Gygex,xd,1,20532,Directed
PENOPT.DeezNutz,PENOPT.вa†ѕυ ¦>,1,20539,Directed
Cau's Be's Hay's Sua's,Kirito,1,20553,Directed
Skiper,.Bench,3,20558,Directed
Skiper,"Jk, the Resilience ₪",3,20558,Directed
[KIP] rickert,O_O,1,20560,Directed
Devil,NRL,2,20567,Directed
Devil,Yuki,2,20567,Directed
Gdo,Error,1,20573,Directed
Gdo,Moist,1,20573,Directed
Gdo,Van Dyke Brown,1,20573,Directed
Hades,skijunkie,2,20582,Directed
MyKing,MyMeK,1,20589,Directed
Miley,jd,2,20609,Directed
Mastersheep,chrizzl,1,20620,Directed
Aruu10,Dog,5,20625,Directed
John Cena,K,1,20628,Directed
John Cena,King,1,20628,Directed
What's Poppin',new beginnings,3,20654,Directed
What's Poppin',werling44,3,20654,Directed
Yakuza,pYro,1,20670,Directed
Roland,Morrow ᕕ,1,20679,Directed
Roland,Vince,1,20679,Directed
Hugs from Jewland,Klaus,1,20681,Directed
The Law,MïќE LtR,2,20683,Directed
The Law,Red,2,20683,Directed
Cau's Be's Hay's Sua's,Kirito,1,20690,Directed
King Wizard,JOHN HITLER,1,20695,Directed
Martin Luther King Juker,JukeGyllenhaal,1,20702,Directed
O_O,Deez Nuts,1,20705,Directed
Slam,beś-_-beś,1,20712,Directed
Broken Man,Eagle,1,20715,Directed
Broken Man,Mineski FAN GAY,1,20715,Directed
Broken Man,YCJ,1,20715,Directed
B-Rabbit,Ehh!! What's up doc?,2,20721,Directed
B-Rabbit,Fish Roe Man,2,20721,Directed
Char The Red Comet,Forged,1,20722,Directed
Char The Red Comet,KAPPA,1,20722,Directed
Skiper,Pavi,2,20725,Directed
Hypn0,Mid Lane,1,20727,Directed
Lumos,DKD,1,20731,Directed
Ez,^^,1,20735,Directed
gorgeous,Miracle-,2,20736,Directed
SLAM,Zokhem,1,20737,Directed
Bunny of Doom,U OK NERD?,1,20738,Directed
Skye,Killer,1,20741,Directed
tsilokki,MettGyver,1,20752,Directed
tsilokki,NRL,1,20752,Directed
Azrael,Deez_Nuts,2,20755,Directed
nob,Adlet Mayer,2,20764,Directed
nob,Jakkeru,2,20764,Directed
G_G,Shadow,3,20774,Directed
Joker,Morgan Freefarm,1,20778,Directed
Joker,PENOPT.DeezNutz,1,20778,Directed
Joker,PENOPT.вa†ѕυ ¦>,1,20778,Directed
Hello,3K.Zvan.TheNight,1,20780,Directed
Pellikan,.Bench,7,20782,Directed
Spektrus,Funk You,3,20785,Directed
Spektrus,Glen,3,20785,Directed
Saltz,bourgeoisie,1,20794,Directed
000,David,1,20810,Directed
000,william.boshi,1,20810,Directed
strawberry bonbons,happychappy,2,20823,Directed
Broken Man,CC&C,1,20838,Directed
Broken Man,aQua,1,20838,Directed
GG,Ho랑이,2,20843,Directed
Styx,Superior Highlander Genes,1,20852,Directed
gigabotan,John Cena,1,20859,Directed
Mid or Feed,Hodor,1,20861,Directed
Mid or Feed,King Kunta,1,20861,Directed
Mid or Feed,Secret.Puppey,1,20861,Directed
Wolf,Dancinlobsta,1,20867,Directed
werling44,new beginnings,2,20868,Directed
sweg magician,Clockwerk Orange,2,20869,Directed
Mlcrosoft,s4tarash,4,20871,Directed
Mlcrosoft,xD,4,20871,Directed
Joker,fsnake,1,20874,Directed
BabyRage,Zidane,1,20876,Directed
Saitama,ONiGiRi,1,20881,Directed
dez,King,1,20882,Directed
Ares,Milk ( حليب ),1,20885,Directed
Clueless,Equalizer,3,20887,Directed
Chewie,Huh?,1,20889,Directed
Shinji,P4ul,2,20897,Directed
JUMPMAN,Poseidon,2,20914,Directed
.,11,1,20919,Directed
.,DIabOluS,1,20919,Directed
.,Hero,1,20919,Directed
Broods,Skiper,3,20941,Directed
mylo,Döner,1,20943,Directed
Whatever,skijunkie,2,20949,Directed
Kain,creme de la creme,1,20956,Directed
Kain,montezuma,1,20956,Directed
Ermac,.Atheris,1,20958,Directed
322,Hans Moleman,1,20959,Directed
322,Icarus-,1,20959,Directed
Make Your Dreams Come True,Angel,4,20971,Directed
Make Your Dreams Come True,Game is Over,4,20971,Directed
sky.,ok,1,20984,Directed
U OK NERD?,Bunny of Doom,1,20994,Directed
strawberry bonbons,happychappy,1,20995,Directed
?????????,?????,1,21002,Directed
ABC,WEE WILKINS WILLIAM,1,21008,Directed
Apple,B,4,21019,Directed
elv3,Black,1,21025,Directed
elv3,Pablo,1,21025,Directed
Broods,Monster,4,21028,Directed
Azrael,BigBoss,1,21032,Directed
Azrael,Shadow,1,21032,Directed
Azrael,Silent,1,21032,Directed
Clueless,Grom,1,21056,Directed
5to7,B-Rabbit,1,21064,Directed
Howl Pendragon.,G. R. T.,2,21066,Directed
dream is ded,1354,2,21069,Directed
dream is ded,LOVE-is-EZ but I hate you,2,21069,Directed
The Psychotic Snivy,"<font face=""impact"">SALTEW",1,21078,Directed
Nick,Brent,1,21082,Directed
Greed,HorseFeeder,1,21089,Directed
JeSuisParis,Flash,2,21090,Directed
SLAM,Zokhem,2,21094,Directed
Natsu,Carry Potter,1,21101,Directed
AAA,topsu,1,21111,Directed
AAA,傻逼xy,1,21111,Directed
Killer,R.I.E.Eheroduelist,1,21122,Directed
Killer,Skye,1,21122,Directed
Mlcrosoft,s4tarash,1,21131,Directed
Gates,< blank >,1,21140,Directed
Gates,Boss,1,21140,Directed
Gates,Broken Man,1,21140,Directed
gohanaragorn,qq,1,21154,Directed
Mesuzuko | M-God,Vynil | Zyn,1,21155,Directed
Smile,P O T A T O,1,21169,Directed
CDEC.garder.taobo,Dream,5,21172,Directed
Baxter,Daddy,1,21173,Directed
WEE WILKINS WILLIAM,DD,1,21189,Directed
I Knew You Were Trouble,JOHN HITLER,1,21195,Directed
Milo,Never Lucky,1,21197,Directed
Providence,Daddy,3,21210,Directed
BiG BaNaNna !,???????????,1,21234,Directed
popo,CJ,1,21261,Directed
popo,Firefix,1,21261,Directed
Monkey D. Luffy,Lucifer,2,21263,Directed
Monkey D. Luffy,baKKhus,2,21263,Directed
Pain,Shadow,9,21287,Directed
Pain,Sigm4_,9,21287,Directed
Mlcrosoft,s4tarash,1,21304,Directed
MinDFirE,Nova,1,21317,Directed
SD.MLGandalf,jaco,1,21320,Directed
dez,Game is Over,1,21321,Directed
Sloth,Deez_Nuts,1,21322,Directed
Rin,Ace,1,21330,Directed
"Hi, Can I have mossarella stick",Gold,1,21332,Directed
"Hi, Can I have mossarella stick",Splinter,1,21332,Directed
"Hi, Can I have mossarella stick",lol,1,21332,Directed
El lechero,PaLiTRoQuE,1,21333,Directed
SchuhShine,Miracle,1,21338,Directed
Johny,itaQ,1,21340,Directed
Ragnar,Tzu,2,21348,Directed
Ragnar,random,2,21348,Directed
DaBeginning,John Cena,1,21349,Directed
DaBeginning,Jon,1,21349,Directed
Kvothe Sixstring,Hakuna Matata,1,21354,Directed
Rick,KappaPride,1,21358,Directed
Carnage,noob,1,21366,Directed
Achilles,Kappa,2,21376,Directed
Achilles,Wakalulu,2,21376,Directed
MïќE LtR,Niklaus,2,21381,Directed
Renegade,Achilles,1,21386,Directed
Michael,confessor,1,21387,Directed
Michael,傻逼xy,1,21387,Directed
Martin Luther King Juker,JC,1,21396,Directed
Martin Luther King Juker,JukeGyllenhaal,1,21396,Directed
Dall,Bacon,2,21408,Directed
Dall,Donk,2,21408,Directed
PEBCAK,Rick Sanchez,3,21410,Directed
qweqwe,Potato,1,21420,Directed
qweqwe,tunes,1,21420,Directed
Justice,noob,3,21421,Directed
Whatever,NightWhisper,1,21427,Directed
Whatever,TheLast,1,21427,Directed
.,Hi,1,21457,Directed
.,King,1,21457,Directed
bloodhound,123,1,21459,Directed
El lechero,PaLiTRoQuE,2,21464,Directed
RoD,Gollir@.,1,21479,Directed
lkgjhdsijofhgdiug,zero,3,21484,Directed
ToZuPug,Gilgamesh,4,21519,Directed
KappaPride,馬里尼,2,21522,Directed
2grills1pudge,Knob Gobbler,1,21525,Directed
Skeleton Coast,XD,1,21538,Directed
Anonymous,Bart,1,21548,Directed
Valentino,Nek-Ro-Sin,3,21549,Directed
Valentino,mmr boosting 6k,3,21549,Directed
Kingmonkey,Smoke,3,21550,Directed
Kingmonkey,kaliMuscle,3,21550,Directed
!,#U,1,21559,Directed
!,PPD,1,21559,Directed
Nx3,Butthole,3,21575,Directed
Nx3,Shaun,3,21575,Directed
Obama Bin Laden,456,3,21577,Directed
Achilles,Bubbles,1,21581,Directed
Achilles,Lucifer,1,21581,Directed
RBLR.dany fuckin heatley,RBLR.Marcutio,1,21585,Directed
RBLR.dany fuckin heatley,Rick Sanchez,1,21585,Directed
BasicMyth,Gupstin,1,21589,Directed
Miley,jd,1,21590,Directed
CC&C,Boss,1,21591,Directed
K,Sklink,1,21595,Directed
Tallcat,Miska,4,21596,Directed
David K,Simp,15,21598,Directed
Limitedmoon,CUTNPASTE,1,21599,Directed
RIP BOB - I BELIEVE!,Van Dyke Brown,1,21606,Directed
G_G,U OK NERD?,2,21607,Directed
Bacon,Dall,1,21627,Directed
Carl,Ragnar,1,21648,Directed
Road to 4k,Social Club,1,21649,Directed
Sean,Goose,1,21663,Directed
Sean,LoL,1,21663,Directed
♥Savage,Caturday Yet?,2,21664,Directed
King,YCJ,1,21665,Directed
Fire,<><,2,21669,Directed
Nek-Ro-Sin,Valentino,5,21674,Directed
Nate!,Death,1,21703,Directed
Barack Obama,yoonie,6,21710,Directed
Je'W. DangerousDan,Je'W.Danny Dorito,1,21718,Directed
Cherish Isla,322,1,21723,Directed
:),Casto,1,21740,Directed
Apricot,Ho랑이,7,21749,Directed
Apricot,One Punch!,7,21749,Directed
P5 - Minimax,Pizza Dog,1,21754,Directed
SusieDoesn'tLoveYou,Carl,1,21773,Directed
SusieDoesn'tLoveYou,Destiny,1,21773,Directed
SusieDoesn'tLoveYou,Reginald Gildersleeve,1,21773,Directed
< blank >,G_G,1,21775,Directed
Bunny of Doom,U OK NERD?,1,21776,Directed
ALLIANCE FANGAY DONT TALK TO ME,Alex,1,21780,Directed
Yukino Yukinoshita,Leo,3,21790,Directed
Anonymous,Horse,2,21791,Directed
Carnage,shauder,1,21799,Directed
Myst,Commander no Commanding,1,21804,Directed
DragRiver2,James,1,21814,Directed
Angel,YOLO,1,21828,Directed
:),Casto,1,21829,Directed
Faronel,Ayy Lmaoo™,1,21831,Directed
Faronel,Kevin,1,21831,Directed
Jakkeru,13,1,21832,Directed
Michael,12,2,21843,Directed
Juca,< blank >,1,21845,Directed
Juca,Saitama,1,21845,Directed
confessor,West Street Variety,1,21846,Directed
666,Bacon,1,21860,Directed
666,Dall,1,21860,Directed
666,Deemi,1,21860,Directed
eunhwa,Gates,1,21868,Directed
HalF.Mad,Filiard,1,21869,Directed
Bob Ross,Whatever,1,21871,Directed
DKD,#TRNDSTTR,1,21873,Directed
MID OR FEED,Kvothe Sixstring,1,21880,Directed
TBD,Raiin,6,21884,Directed
gigabotan,gg,3,21886,Directed
Boobs-chan,Moe-Chan,3,21887,Directed
Darknesses,asdf,1,21893,Directed
RBLR.dany fuckin heatley,RBLR.Marcutio,1,21899,Directed
< blank >,@hiro,1,21918,Directed
LuckyStrike,supercclank,2,21929,Directed
Death,????,1,21933,Directed
Whatever,Bunny of Doom,1,21942,Directed
Whatever,U OK NERD?,1,21942,Directed
Locklear,ツ,1,21944,Directed
"REISE, REISE",G,3,21945,Directed
LOVE,Baldur,1,21950,Directed
LOVE,Marymar♥,1,21950,Directed
"<font face=""impact"">SALTEW",The Psychotic Snivy,3,21956,Directed
TheLast,CRUMBLING,3,21963,Directed
Juca,Kira,1,21974,Directed
Clouds,Miley,1,22014,Directed
Clouds,jd,1,22014,Directed
=),Greygrey7,2,22023,Directed
Ayy Lmaoo™,Faronel,1,22031,Directed
Ayy Lmaoo™,Kevin,1,22031,Directed
Bob Ross,Porky's Butthole,2,22040,Directed
Pizza Party,Max,1,22042,Directed
Taylor Swift,nom,3,22044,Directed
Matsuoka Rin,Rigby,1,22047,Directed
Casto,asdf,1,22048,Directed
#TRNDSTTR,DKD,1,22052,Directed
Fahrenhater,Storoh,1,22055,Directed
mURSAful,Saitama,1,22056,Directed
420,DaBeginning,1,22057,Directed
2grills1pudge,KappaRoss,1,22066,Directed
2grills1pudge,Knob Gobbler,1,22066,Directed
Firefix,LuckyStrike,1,22070,Directed
Ren,NotLikeThis,7,22073,Directed
@hiro,Mizu,1,22079,Directed
SP,angular_JS,2,22087,Directed
RBLR.Marcutio,RBLR.dany fuckin heatley,3,22096,Directed
RBLR.Marcutio,Tom,3,22096,Directed
Milk,Pengo,4,22097,Directed
Milk,Pikachu,4,22097,Directed
Donald Trump,BabyRage,1,22102,Directed
Atlas,Vanity,2,22103,Directed
Sir Pudgealot,425,2,22118,Directed
Sir Pudgealot,LoveAV road to 6k,2,22118,Directed
The Dude,Pablo Escobar,1,22122,Directed
zxc,paloralogram,2,22125,Directed
Hurfdurf,Pikachu,2,22131,Directed
Aladdin,Betski,1,22136,Directed
Aladdin,Icarus-,1,22136,Directed
Aladdin,攀登,1,22136,Directed
™,MID OR FEED,1,22138,Directed
™,WHAT?!,1,22138,Directed
ЯIP,doodla,1,22140,Directed
Ren,SD.MLGandalf,18,22142,Directed
..,Atlas,2,22144,Directed
..,Ren,2,22144,Directed
322,VdoubleI,1,22145,Directed
it looked bigger on snapchat,Nightmare,2,22155,Directed
it looked bigger on snapchat,rYaiEn,2,22155,Directed
Sir Jonny of Rustles,yob,1,22160,Directed
intentional feeder,Ace,2,22163,Directed
[THG]Executer26th,Raging Weriery,1,22174,Directed
Slayer,JeSuisParis,1,22176,Directed
MUTED,.,4,22181,Directed
MUTED,Hi,4,22181,Directed
MUTED,♥Savage,4,22181,Directed
MeerCat,QualtroHead,1,22188,Directed
BikerBoY,1234,1,22191,Directed
Han Solo,Air,3,22193,Directed
Han Solo,¯\_(ツ)_/¯,3,22193,Directed
Miley,Clouds,1,22199,Directed
I just want to be happy,Flux,2,22222,Directed
I just want to be happy,Rizwanovich,2,22222,Directed
I just want to be happy,Sir Pudgealot,2,22222,Directed
I just want to be happy,Tick Tock,2,22222,Directed
Messiah,X,2,22225,Directed
RunAway,Eosin,3,22229,Directed
RunAway,hehe,3,22229,Directed
Vishnup_,AIR-EH-BUS,1,22246,Directed
TheBenGerman,Snoopy,2,22253,Directed
TheBenGerman,grillz,2,22253,Directed
Maybe,@hiro,1,22259,Directed
Maybe,Mizu,1,22259,Directed
xx,trashcan,1,22263,Directed
..,misseypeazy,1,22265,Directed
Z,Masaru shimasu,2,22273,Directed
Betski,Commander no Commanding,1,22283,Directed
Betski,HeyGuys,1,22283,Directed
Betski,Icarus-,1,22283,Directed
Betski,Ooze | hitbox.tv/oozex,1,22283,Directed
@KossDota,hectoriwi,1,22292,Directed
Wakalulu,qweqwe,1,22296,Directed
turn right,322,1,22310,Directed
turn right,Shiroe,1,22310,Directed
turn right,rust,1,22310,Directed
Obstacle,intentional feeder,3,22312,Directed
Yuki,Goofy Hell,2,22315,Directed
Yuki,Luke,2,22315,Directed
Atlas,qwerty,1,22320,Directed
?????,Jc,2,22323,Directed
?????,Sunshine,2,22323,Directed
?????,TeKoRi,2,22323,Directed
Stallon,The Final Key,1,22324,Directed
Olaf,[V].Trying to walk away,2,22329,Directed
Acoregan,XD,2,22332,Directed
Acoregan,player,2,22332,Directed
CHI LONG QUA,??????,1,22348,Directed
L.A. Beast,Papa,1,22372,Directed
zxc,Gnome child,3,22373,Directed
zxc,Keyboard Warrior,3,22373,Directed
Betski,Icarus-,3,22375,Directed
Betski,Ooze | hitbox.tv/oozex,3,22375,Directed
Terrorblade,Dondo,1,22401,Directed
Chippy,Deemi,1,22406,Directed
Chippy,Milk,1,22406,Directed
Nek-Ro-Sin,grillz,1,22418,Directed
$420,Nightmare,2,22419,Directed
$420,Zoro,2,22419,Directed
Memories,2Pro4Show,3,22423,Directed
Memories,A Wild Smurf,3,22423,Directed
Memories,Spooderman,3,22423,Directed
ONE PUNCH MAN,.^Vintager,1,22431,Directed
ONE PUNCH MAN,Rizzrack,1,22431,Directed
ONE PUNCH MAN,TheGentleman,1,22431,Directed
ONE PUNCH MAN,Weaboo,1,22431,Directed
ONE PUNCH MAN,lord.ary,1,22431,Directed
Atlas,Gates,1,22436,Directed
Atlas,Mr Susan,1,22436,Directed
...,Jiten,1,22447,Directed
322,QQQ,1,22449,Directed
322,Shiroe,1,22449,Directed
322,rust,1,22449,Directed
322,turn right,1,22449,Directed
NotLikeThis,Benegripe,1,22458,Directed
NotLikeThis,intentional feeder,1,22458,Directed
MeerCat,14,2,22480,Directed
Cat,@KossDota,4,22481,Directed
XO,Knibbelz,3,22497,Directed
XO,Yan,3,22497,Directed
Andy,Dexter,2,22498,Directed
Andy,Prince of Excrement,2,22498,Directed
RunAway,Eosin,1,22503,Directed
322,._.,3,22509,Directed
L.A. Beast,Vanity,1,22528,Directed
Alpha,StoopidVarrior,1,22530,Directed
FeelsGoodMan,Yogi Bear,1,22531,Directed
Silent,D,2,22536,Directed
"gibe da Weekend, b0ss",Snoopy,2,22543,Directed
bazookababy,kgeekay,1,22557,Directed
Nek-Ro-Sin,....,1,22559,Directed
Gintoki,JeSuisParis,1,22568,Directed
ez,...,2,22574,Directed
< blank >,aaron,1,22578,Directed
"<font face=""magneto"">GG I Win(m",asdf,1,22592,Directed
HelenaLive,Betski,1,22594,Directed
< blank >,Zimzo,2,22597,Directed
Deez_Nuts,:D,3,22604,Directed
Road to Al-Qaeda,El Dude,2,22608,Directed
Happy Little Tree,Jesse Pinkman,1,22623,Directed
Happy Little Tree,xd,1,22623,Directed
Commander no Commanding,.^Vintager,4,22624,Directed
Commander no Commanding,Slick Rick,4,22624,Directed
Commander no Commanding,TheGentleman,4,22624,Directed
Commander no Commanding,Weaboo,4,22624,Directed
Commander no Commanding,lord.ary,4,22624,Directed
Chocolove,Obstacle,3,22627,Directed
Chocolove,intentional feeder,3,22627,Directed
MID,[V].Trying to walk away,1,22633,Directed
Saitama,You can't run from heaven!! Bro,1,22640,Directed
Vanity,Sean,3,22646,Directed
>_<,tehdilgerer,3,22647,Directed
Gibby,Iriemember,1,22661,Directed
KLiO,emge,2,22663,Directed
i play on 480apm,Icarus-,5,22664,Directed
i play on 480apm,Reow,5,22664,Directed
< blank >,Brownballa55,1,22668,Directed
MeerCat,+25,1,22670,Directed
TARS,--,1,22684,Directed
TARS,mizeRy-,1,22684,Directed
< blank >,Scrotes,1,22687,Directed
lkgjhdsijofhgdiug,????,7,22689,Directed
Raging Weriery,[THG]Executer26th,1,22696,Directed
Victory,Malicious Clay Pigeon,2,22707,Directed
Jesus,1354,3,22715,Directed
modjas,Xcalibur,3,22716,Directed
[DoGe]Lopaha,Batman,2,22718,Directed
Sugy,Bum bum - Bot,1,22729,Directed
You can't run from heaven!! Bro,Stark,1,22730,Directed
He|ìx`,Vladimir Putin,1,22746,Directed
beaverknight,lungs,1,22749,Directed
9/10,Alexander,1,22760,Directed
9/10,Road to 5k,1,22760,Directed
dez,Poseidon,2,22809,Directed
Mithrandir,Tzu,1,22820,Directed
HULK,< blank >,12,22822,Directed
HULK,TinkerBell,12,22822,Directed
Light of Darkness,zzz,1,22828,Directed
DumpsteR CleaneR,Alucard,1,22831,Directed
1,14,1,22837,Directed
Citizen|Snipz -,SNAAAAKE,1,22858,Directed
Citizen|Snipz -,Van Dyke Brown,1,22858,Directed
Citizen|Snipz -,chopstixZ,1,22858,Directed
WTF,eRzR_,3,22873,Directed
--,.,1,22874,Directed
Alucard,DumpsteR CleaneR,1,22887,Directed
Poseidon,dez,3,22890,Directed
FeelsGoodMan,J+,2,22896,Directed
I mute everyone,XD,1,22897,Directed
..,SoFloAntonio,2,22901,Directed
emge,KLiO,1,22910,Directed
kang gorengan,kang somay,3,22913,Directed
Wintermute,:),1,22914,Directed
Midnight,"gibe da Weekend, b0ss",1,22919,Directed
Lets get this underway,Silver,2,22932,Directed
Lets get this underway,^_^,2,22932,Directed
Vigoss,kld,9,22933,Directed
Slick Rick,TINKLES,1,22934,Directed
123,KnotDota #Tryharder,1,22943,Directed
qwerty,123,1,22946,Directed
zero,B,1,22953,Directed
MingLee,Papa,1,22965,Directed
RPD.China,Ice,1,22973,Directed
:),moii307,1,22975,Directed
Times_red,hi,1,22993,Directed
Ice,Dembe,2,23004,Directed
Alesso,MeerCat,6,23008,Directed
Ahov,OnePunchMan,5,23009,Directed
watsabe,????????,2,23010,Directed
kang somay,kang gorengan,1,23020,Directed
1017,WWWWWWWWWWWWWWWWWWWWWWWWWWWWWWW,2,23037,Directed
Virus,The Adversary,5,23045,Directed
Rizzrack,Sir Pudgealot,1,23060,Directed
Rizzrack,i play on 480apm,1,23060,Directed
Rizzrack,lord.ary,1,23060,Directed
Rizzrack,攀登,1,23060,Directed
'Ywp,Kitty,3,23061,Directed
??,Hades,1,23066,Directed
??,"New Name, Old MMR",1,23066,Directed
Dexter,Flame,1,23083,Directed
NotLikeThis,私をペット!!!!!!!!!!!!!!!!,3,23086,Directed
Rick,Urist,1,23104,Directed
:),JeSuisParis,1,23144,Directed
Ahov,atreides,1,23196,Directed
SweetChilliPhilly,Asphyxinatrix,1,23207,Directed
Ephemeral,^_^,1,23217,Directed
Urist,WWWWWWWWWWWWWWWWWWWWWWWWWWWWWWW,1,23237,Directed
Doge,misseypeazy,1,23248,Directed
Goofy Hell,Lost_Faith,1,23256,Directed
Goofy Hell,Virus,1,23256,Directed
居家男人,KutTaoLang,2,23276,Directed
Fox,ХЭЙ КАППА КАППА Х,1,23280,Directed
Phantom,El Dude,4,23306,Directed
Phantom,Road to Al-Qaeda,4,23306,Directed
Ahov,BestMidPlayer,2,23311,Directed
Ahov,Red,2,23311,Directed
Mayhem,ASHER FOCKING FORRESTER,1,23331,Directed
Gary,Light,3,23340,Directed
✿ sk_Baymax™♠,peco,1,23347,Directed
<>,Daddy,1,23349,Directed
WHAT?!,< blank >,1,23364,Directed
Madara,NRL,2,23365,Directed
GG,lungs,3,23366,Directed
Saltz,LMAO,3,23377,Directed
Saltz,bourgeoisie,3,23377,Directed
WooCash,17,6,23388,Directed
SOMETIMES,Saitama,1,23398,Directed
MRX,nitoma,1,23402,Directed
Totti#Smauking dat Seaweed,Nexr,1,23417,Directed
Banana,Mid Lane,1,23421,Directed
creme de la creme,montezuma,1,23438,Directed
creme de la creme,rasmus,1,23438,Directed
322,Anonymous,4,23447,Directed
He|ìx`,eastwood,5,23458,Directed
Goofy Hell,.inf,1,23460,Directed
Goofy Hell,KMZWAY87AA,1,23460,Directed
Goofy Hell,Lost_Faith,1,23460,Directed
Wolf,SharkieGrom,1,23470,Directed
Victory,Sike0c,2,23475,Directed
叉烧包,ALWAYSWANNADIE,1,23476,Directed
叉烧包,this is the life that i chose,1,23476,Directed
WaaDaaFaak!?,popo,2,23480,Directed
No Mercy,Webb,1,23499,Directed
Pingu ( ' v ' ),Smitty Werben ¯\_(ツ)_/¯,2,23503,Directed
iRoge,Thejoyofdota FeelsBadMan,1,23507,Directed
iRoge,nob,1,23507,Directed
Eagle,Mizu,1,23510,Directed
devilonearth666,Illidan Stormrage,1,23516,Directed
Valkyrie,Spirit,1,23529,Directed
watsabe,LMAO,2,23530,Directed
Charlie,"Hi, Can I have mossarella stick",1,23536,Directed
Charlie,Recovery,1,23536,Directed
Lepo Lepo,23,3,23547,Directed
P4ul,M,1,23548,Directed
P4ul,Shinji,1,23548,Directed
Sara :),Tryhard,1,23572,Directed
CooKiE?,G. R. T.,1,23603,Directed
bourgeoisie,Harvey Specter,2,23606,Directed
bourgeoisie,Jake,2,23606,Directed
bourgeoisie,Saltz,2,23606,Directed
Mid Lane,Fred,4,23607,Directed
kk,Skodak,1,23612,Directed
King Wizard,I Knew You Were Trouble,1,23622,Directed
King Wizard,JOHN HITLER,1,23622,Directed
Glen,bob,1,23624,Directed
Glen,xx,1,23624,Directed
Ya,`Blurry Eyes,1,23630,Directed
Mirakuru#Pray4Paris,17,2,23648,Directed
Gdo,Lucky,1,23655,Directed
Rob,chrizzl,1,23656,Directed
Monster,Maestro,1,23663,Directed
Monster,Urgel,1,23663,Directed
Monster,Yan,1,23663,Directed
Alexander den Store,Road to 5k,2,23672,Directed
CaRRyGaN,DumpsteR CleaneR,1,23673,Directed
Dwily,Naga.iRoN..PrayForParis,1,23679,Directed
Lefty,♥ SugarGliderLove ♥,1,23688,Directed
PENOPT.вa†ѕυ ¦>,PENOPT.DeezNutz,5,23708,Directed
Cookie,He|ìx`,1,23709,Directed
Zer0,UI &UX,1,23710,Directed
sick4Robbie,Nova,1,23712,Directed
sick4Robbie,キャプテン大きなペニ,1,23712,Directed
666,Streiter,1,23713,Directed
Trollypops,Fluffy,1,23716,Directed
Hippie,Red,5,23717,Directed
RPD.China,V,1,23720,Directed
matassos,Frost,1,23722,Directed
...,Pavi,1,23754,Directed
mAce [v],¯\_(ツ)_/¯,1,23766,Directed
Quasar,Meow,1,23769,Directed
Roland,Morrow ᕕ,5,23775,Directed
Roland,Vince,5,23775,Directed
Saitama,~-PPY-~,1,23787,Directed
Road to Al-Qaeda,El Dude,1,23791,Directed
Calci,Dante,1,23821,Directed
Calci,Yanix,1,23821,Directed
MaSta,Warrior,2,23823,Directed
DumpsteR CleaneR,WTF,4,23829,Directed
Yan,GG,1,23837,Directed
Urgel,GeGe,1,23878,Directed
Jesse Pinkman,Snipe Desu~,1,23885,Directed
WooCash,BB,2,23886,Directed
PENOPT.DeezNutz,PENOPT.вa†ѕυ ¦>,1,23893,Directed
P4ul,Shinji,1,23918,Directed
gg,OldSchool,1,23921,Directed
Panda,SheVeeN,2,23924,Directed
Panda,[A],2,23924,Directed
Chopper,AzoR725,2,23927,Directed
Chopper,Mars,2,23927,Directed
RFA,dotato,1,23930,Directed
nitoma,Hodor,1,23948,Directed
Genius Waxer,Primulus,1,23954,Directed
Perfect Is Shit,Tahurtz,1,23968,Directed
jiggly',cable,1,23969,Directed
-.-,Chewie,1,23972,Directed
asd,Greedy,1,23976,Directed
...............................,USA!,1,23983,Directed
DK,Eagle,6,24002,Directed
Coco,Icarus,2,24012,Directed
Coco,Nova,2,24012,Directed
Kaolin~!,<123>,2,24015,Directed
.Bench,:),3,24029,Directed
.Bench,Pineapplefruitdude,3,24029,Directed
WooCash,Gnorts mr. Alien,2,24030,Directed
Nick,bneutrality,1,24038,Directed
! O,B-Rabbit,4,24049,Directed
Kamui,Cory in da Crib,1,24055,Directed
Ѵirtualghost,Dragnipur,1,24062,Directed
Ѵirtualghost,TzenTzen,1,24062,Directed
Zeeks,< blank >,1,24073,Directed
Dr.Sexy,Chris,2,24074,Directed
